route_id,trip_id,shape_id,route_type,route_short_name,route_long_name
sbb-91-048-1,sbb-91-048-1-1-6-H-3-Special#4793-57-68,sbb-91-048-1-1-6-H-3,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-7-H-4-Special#4789-98-69,sbb-91-048-1-1-7-H-4,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-6-H-3-Special#4794-84-70,sbb-91-048-1-1-6-H-3,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-7-H-4-Special#4795-113-71,sbb-91-048-1-1-7-H-4,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-4-H-1-Special#4795-52-72,sbb-91-048-1-1-4-H-1,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-3-H-0-Special#4794-51-73,sbb-91-048-1-1-3-H-0,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-6-H-3-Special#4793-85-74,sbb-91-048-1-1-6-H-3,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-7-H-4-Special#4789-116-75,sbb-91-048-1-1-7-H-4,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-5-H-2-Special#4798-54-76,sbb-91-048-1-1-5-H-2,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-6-H-3-Special#4799-67-77,sbb-91-048-1-1-6-H-3,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-7-H-4-Special#4789-115-78,sbb-91-048-1-1-7-H-4,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-5-H-2-Special#4800-53-79,sbb-91-048-1-1-5-H-2,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-5-H-2-Special#4801-55-80,sbb-91-048-1-1-5-H-2,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-6-H-3-Special#4802-91-81,sbb-91-048-1-1-6-H-3,2,RE48,
sbb-91-048-1,sbb-91-048-1-1-7-H-4-Special#4789-103-82,sbb-91-048-1-1-7-H-4,2,RE48,
sbb-91-04SY-1,sbb-91-04SY-1-1-1-H-0-Special#110-1-1,sbb-91-04SY-1-1-1-H-0,2,RE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4815-1-1,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4816-10-2,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4817-3-3,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#2172-6-4,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4818-11-5,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#110-13-6,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#110-17-7,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4819-2-8,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4820-8-9,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4821-21-10,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4822-42-11,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4796-53-12,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#1190-58-13,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-6-R-5-Special#4823-60-14,sbb-91-007Y-1-1-6-R-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#1168-9-15,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4821-23-16,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4824-51-17,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4796-45-18,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#1190-56-19,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-6-R-5-Special#4806-61-20,sbb-91-007Y-1-1-6-R-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-6-R-5-Special#2666-65-21,sbb-91-007Y-1-1-6-R-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#122-16-22,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4821-25-23,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4825-50-24,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4796-47-25,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#1190-57-26,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-6-R-5-Special#4826-64-27,sbb-91-007Y-1-1-6-R-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-6-R-5-Special#4804-66-28,sbb-91-007Y-1-1-6-R-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4827-22-29,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4796-19-30,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4828-27-31,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-3-R-2-Special#4826-35-32,sbb-91-007Y-1-1-3-R-2,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4821-20-33,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4829-48-34,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4796-41-35,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#1190-55-36,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-5-R-4-Special#4806-59-37,sbb-91-007Y-1-1-5-R-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4827-24-38,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4796-26-39,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#4828-33-40,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-3-R-2-Special#2666-36-41,sbb-91-007Y-1-1-3-R-2,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4830-15-42,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-4-R-3-Special#1168-40-43,sbb-91-007Y-1-1-4-R-3,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-4-R-3-Special#122-39-44,sbb-91-007Y-1-1-4-R-3,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4831-4-45,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4816-7-46,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4816-14-47,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4816-5-48,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#4832-18-49,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#1201-30-50,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#1201-29-51,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-3-R-2-Special#4804-37-52,sbb-91-007Y-1-1-3-R-2,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-2-R-1-Special#1201-28-53,sbb-91-007Y-1-1-2-R-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-3-R-2-Special#4806-38-54,sbb-91-007Y-1-1-3-R-2,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-1-R-0-Special#562-12-55,sbb-91-007Y-1-1-1-R-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-9-H-3-Special#122-88-56,sbb-91-007Y-1-1-9-H-3,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4833-86-57,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#1168-75-58,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4821-95-59,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#4834-114-60,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#1190-109-61,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-14-H-8-Special#4806-124-62,sbb-91-007Y-1-1-14-H-8,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-14-H-8-Special#2666-121-63,sbb-91-007Y-1-1-14-H-8,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-12-H-6-Special#1168-107-64,sbb-91-007Y-1-1-12-H-6,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4835-74-65,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4816-79-66,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#110-72-67,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4836-73-68,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4837-71-69,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4838-77-70,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#110-84-71,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4839-68-72,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4840-67-73,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4827-99-74,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4828-94-75,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4796-101-76,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-11-H-5-Special#4823-105-77,sbb-91-007Y-1-1-11-H-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#1191-82-78,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4841-100-79,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4842-89-80,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4843-97-81,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-11-H-5-Special#2773-104-82,sbb-91-007Y-1-1-11-H-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4821-98-83,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#4844-112-84,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#1190-110-85,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-14-H-8-Special#4823-122-86,sbb-91-007Y-1-1-14-H-8,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4821-102-87,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#4845-115-88,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#1190-111-89,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-14-H-8-Special#4823-123-90,sbb-91-007Y-1-1-14-H-8,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#1190-80-91,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#4821-96-92,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#4844-117-93,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-13-H-7-Special#1190-108-94,sbb-91-007Y-1-1-13-H-7,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-14-H-8-Special#4823-125-95,sbb-91-007Y-1-1-14-H-8,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4846-70-96,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4847-69-97,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4816-85-98,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4848-83-99,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#4849-78-100,sbb-91-007Y-1-1-7-H-0,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-11-H-5-Special#4850-103-101,sbb-91-007Y-1-1-11-H-5,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#1201-92-102,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-10-H-4-Special#1201-91-103,sbb-91-007Y-1-1-10-H-4,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-8-H-1-Special#2212-87-104,sbb-91-007Y-1-1-8-H-1,2,ICE,
sbb-91-007Y-1,sbb-91-007Y-1-1-7-H-0-Special#88-81-105,sbb-91-007Y-1-1-7-H-0,2,ICE,
